Liptan Pengolahan Lahan Pasang Surut dengan Sistem Surjan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pengolahan-lahan-pasang-surut-dengan-sistem-surjan
Liptan Penyakit Surra;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-penyakit-surra
Liptan Penyakit Keguguran Menular ( Brucellosis) Pada Ternak  Sapi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-penyakit-keguguran-menular-brucellosis-pada-ternak-sapi
Liptan Teknik Konservasi Tanah Lahan Kering secara Biologis;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-teknik-konservasi-tanah-lahan-kering-secara-biologis
Liptan Pembuatan Gula Kelapa;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pembuatan-gula-kelapa
Liptan Tikus Dan Pemberantasannya;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-tikus-dan-pemberantasannya
Liptan Penyakit Coccidosis Pada Ayam;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-penyakit-coccidosis-pada-ayam
Liptan Pengguanaan Urea Briket Untuk Padi Sawah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pengguanaan-urea-briket-untuk-padi-sawah
Liptan Kandang Ayam Dan Manfaatnya;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-kandang-ayam-dan-manfaatnya
Liptan Berternak Kerbau;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-berternak-kerbau
Liptan Teknik Infus dan Injeksi Dalam Pengendalian Hama dan Penyakit Kelapa;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-teknik-infus-dan-injeksi-dalam-pengendalian-hama-dan-penyakit-kelapa
Liptan Budidaya Terpadu Ikan Dan Ayam;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-budidaya-terpadu-ikan-dan-ayam
Liptan Bercocok Tanam Kacang Tanah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-bercocok-tanam-kacang-tanah
Liptan Pemeliharaan Ikan dengan Itik (Mina Itik);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pemeliharaan-ikan-dengan-itik-mina-itik
Liptan Trio Tata Di  Indragiri Hilir;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-trio-tata-di-indragiri-hilir
Liptan Budidaya Bekicot;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-budidaya-bekicot
Liptan Pengawetan Hijauan Makanan Ternak;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pengawetan-hijauan-makanan-ternak
Liptan Teknologi Pemupukan Dosis Rendah  Padi Pasang Surut;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-teknologi-pemupukan-dosis-rendah-padi-pasang-surut
Liptan Memanfaatkan Beberapa Jenis Tanaman Untuk Memperlancar Air Susu Ibu;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-memanfaatkan-beberapa-jenis-tanaman-untuk-memperlancar-air-susu-ibu
Liptan Pengemukan Sapi Potong;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pengemukan-sapi-potong
Liptan Padi Gogo Sebagai Tanaman Sela Kelapa Sawit Muda ( TBM );Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-padi-gogo-sebagai-tanaman-sela-kelapa-sawit-muda-tbm-
Liptan Minyak Kelapa Murni (  Virgin Coconut Oil );Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-minyak-kelapa-murni-virgin-coconut-oil-
Liptan Paket Teknologi Pemupukan Dengan Penggunaan Rhizoplus Pada Kedelai Varietas Argomulyo;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-paket-teknologi-pemupukan-dengan-penggunaan-rhizoplus-pada-kedelai-varietas-argomulyo
Liptan Budidaya Tanaman Pangan Tanpa Olah Tanah (TOT) Di lahan Kering;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-budidaya-tanaman-pangan-tanpa-olah-tanah-tot-di-lahan-kering
Liptan Kedelai Sebagai Salah Satu Tanaman Sela Karet;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-kedelai-sebagai-salah-satu-tanaman-sela-karet
Liptan Vaksinasi ND;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-vaksinasi-nd
Liptan Budidaya  lkan  Kakap  Putih  Dalam  Keramba  Jaring  Apung;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-budidaya-lkan-kakap-putih-dalam-keramba-jaring-apung
Liptan Jaring Insang Hanyut (Drift Gill Net);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-jaring-insang-hanyut-drift-gill-net
Liptan Perbayakan Lada (Stek 7 Ruas Dan Stek 1 Ruas);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-perbayakan-lada-stek-7-ruas-dan-stek-1-ruas
Liptan Bercocok Tanam Sagu;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-bercocok-tanam-sagu
Liptan Fungsi Dan Tugas Karantina Pertanian;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-fungsi-dan-tugas-karantina-pertanian
Liptan Budidaya Tanaman Pisang Dan Nanas Diantara  Tanaman  Kelapa  Yang  Belum  Menghasilkan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-budidaya-tanaman-pisang-dan-nanas-diantara-tanaman-kelapa-yang-belum-menghasilkan
Liptan Itik MA (Mojosari Alabio);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-itik-ma-mojosari-alabio
Liptan Pembesaran Ikan Baung ( Mysteus Nemurus C.V );Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pembesaran-ikan-baung-mysteus-nemurus-c.v-
Liptan Pencegahan Dan Pengendalian CVPD;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pencegahan-dan-pengendalian-cvpd
Liptan Integrasi sapi Dengan Padi Sawah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-integrasi-sapi-dengan-padi-sawah
Liptan Pembenihan Udang Galah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pembenihan-udang-galah
Liptan Penyakit Busuk Pangkal Batang dan Penyakit Busuk Tandan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-penyakit-busuk-pangkal-batang-dan-penyakit-busuk-tandan
Liptan Pemeliharaan Tanaman Karet;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pemeliharaan-tanaman-karet
Liptan Bercocok Tanam Kacang Hijau;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-bercocok-tanam-kacang-hijau
Liptan Penanggulangan Mutu Air Tambak;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-penanggulangan-mutu-air-tambak
Liptan Melestarikan Lingkungan Perairan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-melestarikan-lingkungan-perairan
Liptan Penyakit Cacar Daun Cengkeh;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-penyakit-cacar-daun-cengkeh
Liptan Penyakit Paskado Pada Sapi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-penyakit-paskado-pada-sapi
Liptan Upaya Pemanfaatan Lahan Tidur;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-upaya-pemanfaatan-lahan-tidur
BBALITVET CULTURE COLLECTION;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/bbalitvet-culture-collection
Teknik Aplikasi Pestisida;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknik-aplikasi-pestisida
Program Komputer Meramu Pupuk Hidroponik Ab Mix Untuk Tanaman Paprika;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/program-komputer-meramu-pupuk-hidroponik-ab-mix-untuk-tanaman-paprika
Anthraks;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/anthraks
Antigen Brucella MRT ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/antigen-brucella-mrt-
ANTIGEN BRUCELLA ROSE BENGAL;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/antigen-brucella-rose-bengal
STRIP KERTAS SARING ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/strip-kertas-saring-
VAKSIN BLACKLEG BIVALEN ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;ISBN 978-979-8257-41-4;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/vaksin-blackleg-bivalen-
PENGOBATAN SKABIES DENGAN DAUN GAMAL PADA KAMBING DAN DOMBA ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;ISBN 978-979-8257-44-5;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengobatan-skabies-dengan-daun-gamal-pada-kambing-dan-domba-
VAKSIN CLOSVAK MULTI ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/vaksin-closvak-multi-
VAKSIN E. COLI POLIVALEN ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/vaksin-e.-coli-polivalen-
VAKSIN ETEC MULTIVALEN  ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/vaksin-etec-multivalen-
VAKSIN KOMBINASI (ND + IBD) ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/vaksin-kombinasi-nd-ibd-
VAKSIN ND AKTIF GALUR RIVS2  ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/vaksin-nd-aktif-galur-rivs2-
VAKSIN IB INAKTIF ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/vaksin-ib-inaktif-
Benih bermutu;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/benih-bermutu
Peranan bahan organik terhadap kesuburan tanah dan upaya pengelolaan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/peranan-bahan-organik-terhadap-kesuburan-tanah-dan-upaya-pengelolaan
Pembuatan stik ubi jalar;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembuatan-stik-ubi-jalar
Teknologi pengolahan manisan mangga kering;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-pengolahan-manisan-mangga-kering
Tekonologi pengolahan dodol jagung manis;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/tekonologi-pengolahan-dodol-jagung-manis
Teknologi penggemukan domba;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-penggemukan-domba
Fermentasi jerami;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/fermentasi-jerami
Budidaya hijauan makanan ternak;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-hijauan-makanan-ternak
Penggemukan itik;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/penggemukan-itik
Pengelolaan tanaman dan sumberdaya terpadu jagung;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengelolaan-tanaman-dan-sumberdaya-terpadu-jagung
Teknologi kumbung mini jamur merang;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-kumbung-mini-jamur-merang
Jerami padi sebagai bahan organik di lahan sawah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/jerami-padi-sebagai-bahan-organik-di-lahan-sawah
Pengelolaan tanaman dan sumberdaya terpadu kacang tanah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengelolaan-tanaman-dan-sumberdaya-terpadu-kacang-tanah
Pengelolaan tanaman dan sumberdaya terpadu kedele;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengelolaan-tanaman-dan-sumberdaya-terpadu-kedele
Pembuatan kompos kotoran sapi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembuatan-kompos-kotoran-sapi
Pengelolaan tanaman dan sumberdaya terpadu padi gogo;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengelolaan-tanaman-dan-sumberdaya-terpadu-padi-gogo
Pengelolaan hara spesifik lokasi untuk padi sawah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengelolaan-hara-spesifik-lokasi-untuk-padi-sawah
Pengendalian hama terpadu (pht) penggerek batang padi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengendalian-hama-terpadu-pht-penggerek-batang-padi
Teknologi pengolahan tepung pisang;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-pengolahan-tepung-pisang
Pengelolaan tanaman dan sumberdaya terpadu padi sawah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengelolaan-tanaman-dan-sumberdaya-terpadu-padi-sawah
Varietas unggul spesifik lokasi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/varietas-unggul-spesifik-lokasi
Pengkajian SUT integrasi tanaman ternak di Kabupaten Garut;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengkajian-sut-integrasi-tanaman-ternak-di-kabupaten-garut
Hijauan pakan untuk domba dan kambing;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/hijauan-pakan-untuk-domba-dan-kambing
Fermentasi jerami padi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/fermentasi-jerami-padi
Pembuatan kompos dari kotoran sapi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembuatan-kompos-dari-kotoran-sapi
Pengelolaan tanaman terpadu (PTT) pada padi sawah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengelolaan-tanaman-terpadu-ptt-pada-padi-sawah
Tumpangsari lada perdu dan kacang tanah (sebelum menghasilkan);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/tumpangsari-lada-perdu-dan-kacang-tanah-sebelum-menghasilkan
Budidaya tanaman kentang;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-tanaman-kentang
Budidaya tanaman kubis;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-tanaman-kubis
Sistem rotasi tanam sebagai pengendalian penyakit akar gada (Plasmadiophora brassicae wor);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/sistem-rotasi-tanam-sebagai-pengendalian-penyakit-akar-gada-plasmadiophora-brassicae-wor
Pola tanam dan pergiliran varietas pada padi sawah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pola-tanam-dan-pergiliran-varietas-pada-padi-sawah
Pengembangan varietas unggul tipe baru (VUTB);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengembangan-varietas-unggul-tipe-baru-vutb
Pembenihan bandeng skala rumah tangga;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembenihan-bandeng-skala-rumah-tangga
Hijauan gAMAL (Gliricidia maculata) sebagai sumber protein ransum ternak potong;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/hijauan-gamal-gliricidia-maculata-sebagai-sumber-protein-ransum-ternak-potong
Penggunaan jamur paecilomyces fumoso roseus (PFR) untuk pengendalian hama tanaman teh;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/penggunaan-jamur-paecilomyces-fumoso-roseus-pfr-untuk-pengendalian-hama-tanaman-teh
Penyakit kerdil hampa pada tanaman padi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/penyakit-kerdil-hampa-pada-tanaman-padi
Varietas padi dan kedelai baru;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/varietas-padi-dan-kedelai-baru
Budidaya tanaman kentang;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-tanaman-kentang
Budidaya ikan patin di karamba jaring apung;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-ikan-patin-di-karamba-jaring-apung
Pestisida nabati;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pestisida-nabati
Produk olahan tomat;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/produk-olahan-tomat
Mengenal hama utama tanaman kentang dan pengendaliannya;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/mengenal-hama-utama-tanaman-kentang-dan-pengendaliannya
Konservasi lahan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/konservasi-lahan
Pengenalan dan penggunaan pupuk alternative;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengenalan-dan-penggunaan-pupuk-alternative
Disemonira;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/disemonira
Pemberian bahan ameliorase (bokashi) untuk padi gogo dan sayuran pada lahan kering;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pemberian-bahan-ameliorase-bokashi-untuk-padi-gogo-dan-sayuran-pada-lahan-kering
Teknik budidaya kentang;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknik-budidaya-kentang
Pengolahan bakso dan nuget ikan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengolahan-bakso-dan-nuget-ikan
Pembenihan ikan bandeng skala rumah tangga;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembenihan-ikan-bandeng-skala-rumah-tangga
Penggunaan probiotik biopluspada penggemukan sapi potong;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/penggunaan-probiotik-biopluspada-penggemukan-sapi-potong
